Date,Item_Name,Day_of_Week,Local_Temperature,Is_Flu_Season,Quantity_Dispensed
2025-04-01,Flu Vaccines,1,26.3,0,3
2025-04-01,Paracetamol,1,26.3,0,28
2025-04-02,Amoxicillin,2,29.9,0,20
2025-04-02,Bandages,2,29.9,0,9
2025-04-02,Cough Syrup,2,29.9,0,4
2025-04-02,Flu Vaccines,2,29.9,0,2
2025-04-02,Paracetamol,2,29.9,0,22
2025-04-03,Amoxicillin,3,22.7,0,5
2025-04-03,Bandages,3,22.7,0,4
2025-04-03,Cough Syrup,3,22.7,0,8
2025-04-03,Flu Vaccines,3,22.7,0,1
2025-04-03,Paracetamol,3,22.7,0,18
2025-04-04,Amoxicillin,4,22.3,0,16
2025-04-04,Bandages,4,22.3,0,12
2025-04-04,Cough Syrup,4,22.3,0,14
2025-04-04,Flu Vaccines,4,22.3,0,0
2025-04-04,Paracetamol,4,22.3,0,28
2025-04-05,Amoxicillin,5,17.1,0,7
2025-04-05,Bandages,5,17.1,0,6
2025-04-05,Cough Syrup,5,17.1,0,5
2025-04-05,Flu Vaccines,5,17.1,0,0
2025-04-05,Paracetamol,5,17.1,0,20
2025-04-06,Amoxicillin,6,8.5,0,4
2025-04-06,Bandages,6,8.5,0,1
2025-04-06,Cough Syrup,6,8.5,0,1
2025-04-06,Flu Vaccines,6,8.5,0,0
2025-04-06,Paracetamol,6,8.5,0,6
2025-04-07,Amoxicillin,0,9.6,0,22
2025-04-07,Bandages,0,9.6,0,4
2025-04-07,Cough Syrup,0,9.6,0,13
2025-04-07,Flu Vaccines,0,9.6,0,2
2025-04-07,Paracetamol,0,9.6,0,30
2025-04-08,Amoxicillin,1,22.8,0,13
2025-04-08,Bandages,1,22.8,0,6
2025-04-08,Cough Syrup,1,22.8,0,9
2025-04-08,Flu Vaccines,1,22.8,0,0
2025-04-08,Paracetamol,1,22.8,0,38
2025-04-09,Amoxicillin,2,22.6,0,17
2025-04-09,Bandages,2,22.6,0,5
2025-04-09,Cough Syrup,2,22.6,0,9
2025-04-09,Flu Vaccines,2,22.6,0,0
2025-04-09,Paracetamol,2,22.6,0,22
2025-04-10,Amoxicillin,3,25.1,0,13
2025-04-10,Bandages,3,25.1,0,3
2025-04-10,Cough Syrup,3,25.1,0,5
2025-04-10,Flu Vaccines,3,25.1,0,1
2025-04-10,Paracetamol,3,25.1,0,0
2025-04-11,Amoxicillin,4,12.6,0,15
2025-04-11,Bandages,4,12.6,0,9
2025-04-11,Cough Syrup,4,12.6,0,7
2025-04-11,Flu Vaccines,4,12.6,0,2
2025-04-11,Paracetamol,4,12.6,0,43
2025-04-12,Amoxicillin,5,17.2,0,6
2025-04-12,Bandages,5,17.2,0,5
2025-04-12,Cough Syrup,5,17.2,0,5
2025-04-12,Flu Vaccines,5,17.2,0,0
2025-04-12,Paracetamol,5,17.2,0,11
2025-04-13,Amoxicillin,6,19.4,0,2
2025-04-13,Bandages,6,19.4,0,2
2025-04-13,Cough Syrup,6,19.4,0,0
2025-04-13,Flu Vaccines,6,19.4,0,0
2025-04-13,Paracetamol,6,19.4,0,4
2025-04-14,Amoxicillin,0,14.0,0,11
2025-04-14,Bandages,0,14.0,0,9
2025-04-14,Cough Syrup,0,14.0,0,13
2025-04-14,Flu Vaccines,0,14.0,0,0
2025-04-14,Paracetamol,0,14.0,0,15
2025-04-15,Amoxicillin,1,25.9,0,17
2025-04-15,Bandages,1,25.9,0,11
2025-04-15,Cough Syrup,1,25.9,0,6
2025-04-15,Flu Vaccines,1,25.9,0,1
2025-04-15,Paracetamol,1,25.9,0,18
2025-04-16,Amoxicillin,2,12.8,0,19
2025-04-16,Bandages,2,12.8,0,10
2025-04-16,Cough Syrup,2,12.8,0,8
2025-04-16,Flu Vaccines,2,12.8,0,5
2025-04-16,Paracetamol,2,12.8,0,38
2025-04-17,Amoxicillin,3,33.7,0,11
2025-04-17,Bandages,3,33.7,0,2
2025-04-17,Cough Syrup,3,33.7,0,12
2025-04-17,Flu Vaccines,3,33.7,0,0
2025-04-17,Paracetamol,3,33.7,0,14
2025-04-18,Amoxicillin,4,17.8,0,17
2025-04-18,Bandages,4,17.8,0,11
2025-04-18,Cough Syrup,4,17.8,0,10
2025-04-18,Flu Vaccines,4,17.8,0,2
2025-04-18,Paracetamol,4,17.8,0,31
2025-04-19,Amoxicillin,5,14.3,0,6
2025-04-19,Bandages,5,14.3,0,5
2025-04-19,Cough Syrup,5,14.3,0,8
2025-04-19,Flu Vaccines,5,14.3,0,2
2025-04-19,Paracetamol,5,14.3,0,13
2025-04-20,Amoxicillin,6,27.1,0,1
2025-04-20,Bandages,6,27.1,0,2
2025-04-20,Cough Syrup,6,27.1,0,2
2025-04-20,Flu Vaccines,6,27.1,0,1
2025-04-20,Paracetamol,6,27.1,0,9
2025-04-21,Amoxicillin,0,10.1,0,12
2025-04-21,Bandages,0,10.1,0,10
2025-04-21,Cough Syrup,0,10.1,0,5
2025-04-21,Flu Vaccines,0,10.1,0,3
2025-04-21,Paracetamol,0,10.1,0,22
2025-04-22,Amoxicillin,1,28.2,0,18
2025-04-22,Bandages,1,28.2,0,11
2025-04-22,Cough Syrup,1,28.2,0,6
2025-04-22,Flu Vaccines,1,28.2,0,0
2025-04-22,Paracetamol,1,28.2,0,32
2025-04-23,Amoxicillin,2,24.7,0,14
2025-04-23,Bandages,2,24.7,0,13
2025-04-23,Cough Syrup,2,24.7,0,5
2025-04-23,Flu Vaccines,2,24.7,0,0
2025-04-23,Paracetamol,2,24.7,0,25
2025-04-24,Amoxicillin,3,12.3,0,15
2025-04-24,Bandages,3,12.3,0,10
2025-04-24,Cough Syrup,3,12.3,0,10
2025-04-24,Flu Vaccines,3,12.3,0,0
2025-04-24,Paracetamol,3,12.3,0,40
2025-04-25,Amoxicillin,4,20.1,0,29
2025-04-25,Bandages,4,20.1,0,10
2025-04-25,Cough Syrup,4,20.1,0,9
2025-04-25,Flu Vaccines,4,20.1,0,4
2025-04-25,Paracetamol,4,20.1,0,13
2025-04-26,Amoxicillin,5,22.6,0,6
2025-04-26,Bandages,5,22.6,0,5
2025-04-26,Cough Syrup,5,22.6,0,7
2025-04-26,Flu Vaccines,5,22.6,0,0
2025-04-26,Paracetamol,5,22.6,0,19
2025-04-27,Amoxicillin,6,23.8,0,4
2025-04-27,Bandages,6,23.8,0,1
2025-04-27,Cough Syrup,6,23.8,0,1
2025-04-27,Flu Vaccines,6,23.8,0,0
2025-04-27,Paracetamol,6,23.8,0,6
2025-04-28,Amoxicillin,0,27.1,0,22
2025-04-28,Bandages,0,27.1,0,11
2025-04-28,Cough Syrup,0,27.1,0,6
2025-04-28,Flu Vaccines,0,27.1,0,2
2025-04-28,Paracetamol,0,27.1,0,27
2025-04-29,Amoxicillin,1,24.0,0,24
2025-04-29,Bandages,1,24.0,0,9
2025-04-29,Cough Syrup,1,24.0,0,10
2025-04-29,Flu Vaccines,1,24.0,0,1
2025-04-29,Paracetamol,1,24.0,0,21
2025-04-30,Amoxicillin,2,18.7,0,10
2025-04-30,Bandages,2,18.7,0,12
2025-04-30,Cough Syrup,2,18.7,0,6
2025-04-30,Flu Vaccines,2,18.7,0,3
2025-04-30,Paracetamol,2,18.7,0,38
2025-05-01,Amoxicillin,3,27.0,0,15
2025-05-01,Bandages,3,27.0,0,8
2025-05-01,Cough Syrup,3,27.0,0,6
2025-05-01,Flu Vaccines,3,27.0,0,3
2025-05-01,Paracetamol,3,27.0,0,30
2025-05-02,Amoxicillin,4,7.1,0,19
2025-05-02,Bandages,4,7.1,0,7
2025-05-02,Cough Syrup,4,7.1,0,8
2025-05-02,Flu Vaccines,4,7.1,0,5
2025-05-02,Paracetamol,4,7.1,0,14
2025-05-03,Amoxicillin,5,16.2,0,8
2025-05-03,Bandages,5,16.2,0,5
2025-05-03,Cough Syrup,5,16.2,0,9
2025-05-03,Flu Vaccines,5,16.2,0,0
2025-05-03,Paracetamol,5,16.2,0,26
2025-05-04,Amoxicillin,6,12.8,0,1
2025-05-04,Bandages,6,12.8,0,2
2025-05-04,Cough Syrup,6,12.8,0,1
2025-05-04,Flu Vaccines,6,12.8,0,0
2025-05-04,Paracetamol,6,12.8,0,9
2025-05-05,Amoxicillin,0,22.0,0,10
2025-05-05,Bandages,0,22.0,0,11
2025-05-05,Cough Syrup,0,22.0,0,14
2025-05-05,Flu Vaccines,0,22.0,0,0
2025-05-05,Paracetamol,0,22.0,0,32
2025-05-06,Amoxicillin,1,23.2,0,16
2025-05-06,Bandages,1,23.2,0,9
2025-05-06,Cough Syrup,1,23.2,0,5
2025-05-06,Flu Vaccines,1,23.2,0,1
2025-05-06,Paracetamol,1,23.2,0,47
2025-05-07,Amoxicillin,2,32.5,0,9
2025-05-07,Bandages,2,32.5,0,5
2025-05-07,Cough Syrup,2,32.5,0,9
2025-05-07,Flu Vaccines,2,32.5,0,2
2025-05-07,Paracetamol,2,32.5,0,26
2025-05-08,Amoxicillin,3,26.7,0,26
2025-05-08,Bandages,3,26.7,0,8
2025-05-08,Cough Syrup,3,26.7,0,3
2025-05-08,Flu Vaccines,3,26.7,0,0
2025-05-08,Paracetamol,3,26.7,0,31
2025-05-09,Amoxicillin,4,26.6,0,17
2025-05-09,Bandages,4,26.6,0,10
2025-05-09,Cough Syrup,4,26.6,0,5
2025-05-09,Flu Vaccines,4,26.6,0,0
2025-05-09,Paracetamol,4,26.6,0,29
2025-05-10,Amoxicillin,5,25.5,0,4
2025-05-10,Bandages,5,25.5,0,2
2025-05-10,Cough Syrup,5,25.5,0,9
2025-05-10,Flu Vaccines,5,25.5,0,1
2025-05-10,Paracetamol,5,25.5,0,27
2025-05-11,Amoxicillin,6,11.8,0,2
2025-05-11,Bandages,6,11.8,0,1
2025-05-11,Cough Syrup,6,11.8,0,2
2025-05-11,Flu Vaccines,6,11.8,0,1
2025-05-11,Paracetamol,6,11.8,0,7
2025-05-12,Amoxicillin,0,13.8,0,21
2025-05-12,Bandages,0,13.8,0,12
2025-05-12,Cough Syrup,0,13.8,0,8
2025-05-12,Flu Vaccines,0,13.8,0,5
2025-05-12,Paracetamol,0,13.8,0,20
2025-05-13,Amoxicillin,1,24.1,0,14
2025-05-13,Bandages,1,24.1,0,8
2025-05-13,Cough Syrup,1,24.1,0,11
2025-05-13,Flu Vaccines,1,24.1,0,1
2025-05-13,Paracetamol,1,24.1,0,24
2025-05-14,Amoxicillin,2,16.4,0,14
2025-05-14,Bandages,2,16.4,0,5
2025-05-14,Cough Syrup,2,16.4,0,11
2025-05-14,Flu Vaccines,2,16.4,0,0
2025-05-14,Paracetamol,2,16.4,0,30
2025-05-15,Amoxicillin,3,13.1,0,6
2025-05-15,Bandages,3,13.1,0,13
2025-05-15,Cough Syrup,3,13.1,0,7
2025-05-15,Flu Vaccines,3,13.1,0,0
2025-05-15,Paracetamol,3,13.1,0,12
2025-05-16,Amoxicillin,4,16.8,0,15
2025-05-16,Bandages,4,16.8,0,4
2025-05-16,Cough Syrup,4,16.8,0,9
2025-05-16,Flu Vaccines,4,16.8,0,2
2025-05-16,Paracetamol,4,16.8,0,34
2025-05-17,Amoxicillin,5,28.7,0,14
2025-05-17,Bandages,5,28.7,0,3
2025-05-17,Cough Syrup,5,28.7,0,5
2025-05-17,Flu Vaccines,5,28.7,0,0
2025-05-17,Paracetamol,5,28.7,0,7
2025-05-18,Amoxicillin,6,23.0,0,2
2025-05-18,Bandages,6,23.0,0,2
2025-05-18,Cough Syrup,6,23.0,0,2
2025-05-18,Flu Vaccines,6,23.0,0,0
2025-05-18,Paracetamol,6,23.0,0,10
2025-05-19,Amoxicillin,0,26.6,0,12
2025-05-19,Bandages,0,26.6,0,8
2025-05-19,Cough Syrup,0,26.6,0,13
2025-05-19,Flu Vaccines,0,26.6,0,2
2025-05-19,Paracetamol,0,26.6,0,21
2025-05-20,Amoxicillin,1,10.5,0,10
2025-05-20,Bandages,1,10.5,0,3
2025-05-20,Cough Syrup,1,10.5,0,17
2025-05-20,Flu Vaccines,1,10.5,0,1
2025-05-20,Paracetamol,1,10.5,0,29
2025-05-21,Amoxicillin,2,23.0,0,22
2025-05-21,Bandages,2,23.0,0,9
2025-05-21,Cough Syrup,2,23.0,0,11
2025-05-21,Flu Vaccines,2,23.0,0,1
2025-05-21,Paracetamol,2,23.0,0,52
2025-05-22,Amoxicillin,3,21.2,0,14
2025-05-22,Bandages,3,21.2,0,8
2025-05-22,Cough Syrup,3,21.2,0,12
2025-05-22,Flu Vaccines,3,21.2,0,0
2025-05-22,Paracetamol,3,21.2,0,34
2025-05-23,Amoxicillin,4,18.7,0,25
2025-05-23,Bandages,4,18.7,0,5
2025-05-23,Cough Syrup,4,18.7,0,17
2025-05-23,Flu Vaccines,4,18.7,0,1
2025-05-23,Paracetamol,4,18.7,0,23
2025-05-24,Amoxicillin,5,16.7,0,8
2025-05-24,Bandages,5,16.7,0,3
2025-05-24,Cough Syrup,5,16.7,0,2
2025-05-24,Flu Vaccines,5,16.7,0,1
2025-05-24,Paracetamol,5,16.7,0,23
2025-05-25,Amoxicillin,6,16.4,0,2
2025-05-25,Bandages,6,16.4,0,2
2025-05-25,Cough Syrup,6,16.4,0,0
2025-05-25,Flu Vaccines,6,16.4,0,0
2025-05-25,Paracetamol,6,16.4,0,6
2025-05-26,Amoxicillin,0,21.5,0,21
2025-05-26,Bandages,0,21.5,0,12
2025-05-26,Cough Syrup,0,21.5,0,11
2025-05-26,Flu Vaccines,0,21.5,0,4
2025-05-26,Paracetamol,0,21.5,0,34
2025-05-27,Amoxicillin,1,23.1,0,14
2025-05-27,Bandages,1,23.1,0,4
2025-05-27,Cough Syrup,1,23.1,0,12
2025-05-27,Flu Vaccines,1,23.1,0,3
2025-05-27,Paracetamol,1,23.1,0,52
2025-05-28,Amoxicillin,2,12.3,0,16
2025-05-28,Bandages,2,12.3,0,12
2025-05-28,Cough Syrup,2,12.3,0,10
2025-05-28,Flu Vaccines,2,12.3,0,0
2025-05-28,Paracetamol,2,12.3,0,31
2025-05-29,Amoxicillin,3,24.2,0,9
2025-05-29,Bandages,3,24.2,0,6
2025-05-29,Cough Syrup,3,24.2,0,8
2025-05-29,Flu Vaccines,3,24.2,0,0
2025-05-29,Paracetamol,3,24.2,0,28
2025-05-30,Amoxicillin,4,17.1,0,8
2025-05-30,Bandages,4,17.1,0,14
2025-05-30,Cough Syrup,4,17.1,0,0
2025-05-30,Flu Vaccines,4,17.1,0,0
2025-05-30,Paracetamol,4,17.1,0,28
2025-05-31,Amoxicillin,5,26.5,0,7
2025-05-31,Bandages,5,26.5,0,8
2025-05-31,Cough Syrup,5,26.5,0,10
2025-05-31,Flu Vaccines,5,26.5,0,0
2025-05-31,Paracetamol,5,26.5,0,18
2025-06-01,Amoxicillin,6,30.6,0,4
2025-06-01,Bandages,6,30.6,0,1
2025-06-01,Cough Syrup,6,30.6,0,1
2025-06-01,Flu Vaccines,6,30.6,0,0
2025-06-01,Paracetamol,6,30.6,0,6
2025-06-02,Amoxicillin,0,28.2,0,13
2025-06-02,Bandages,0,28.2,0,4
2025-06-02,Cough Syrup,0,28.2,0,10
2025-06-02,Flu Vaccines,0,28.2,0,1
2025-06-02,Paracetamol,0,28.2,0,29
2025-06-03,Amoxicillin,1,27.1,0,8
2025-06-03,Bandages,1,27.1,0,12
2025-06-03,Cough Syrup,1,27.1,0,14
2025-06-03,Flu Vaccines,1,27.1,0,0
2025-06-03,Paracetamol,1,27.1,0,39
2025-06-04,Amoxicillin,2,28.8,0,1
2025-06-04,Bandages,2,28.8,0,6
2025-06-04,Cough Syrup,2,28.8,0,5
2025-06-04,Flu Vaccines,2,28.8,0,1
2025-06-04,Paracetamol,2,28.8,0,26
2025-06-05,Amoxicillin,3,36.1,0,18
2025-06-05,Bandages,3,36.1,0,7
2025-06-05,Cough Syrup,3,36.1,0,8
2025-06-05,Flu Vaccines,3,36.1,0,0
2025-06-05,Paracetamol,3,36.1,0,20
2025-06-06,Amoxicillin,4,32.0,0,12
2025-06-06,Bandages,4,32.0,0,7
2025-06-06,Cough Syrup,4,32.0,0,13
2025-06-06,Flu Vaccines,4,32.0,0,5
2025-06-06,Paracetamol,4,32.0,0,35
2025-06-07,Amoxicillin,5,29.3,0,7
2025-06-07,Bandages,5,29.3,0,4
2025-06-07,Cough Syrup,5,29.3,0,6
2025-06-07,Flu Vaccines,5,29.3,0,0
2025-06-07,Paracetamol,5,29.3,0,25
2025-06-08,Amoxicillin,6,28.0,0,1
2025-06-08,Bandages,6,28.0,0,1
2025-06-08,Cough Syrup,6,28.0,0,2
2025-06-08,Flu Vaccines,6,28.0,0,0
2025-06-08,Paracetamol,6,28.0,0,6
2025-06-09,Amoxicillin,0,34.9,0,10
2025-06-09,Bandages,0,34.9,0,9
2025-06-09,Cough Syrup,0,34.9,0,11
2025-06-09,Flu Vaccines,0,34.9,0,0
2025-06-09,Paracetamol,0,34.9,0,47
2025-06-10,Amoxicillin,1,26.8,0,17
2025-06-10,Bandages,1,26.8,0,0
2025-06-10,Cough Syrup,1,26.8,0,12
2025-06-10,Flu Vaccines,1,26.8,0,0
2025-06-10,Paracetamol,1,26.8,0,42
2025-06-11,Amoxicillin,2,26.1,0,23
2025-06-11,Bandages,2,26.1,0,14
2025-06-11,Cough Syrup,2,26.1,0,9
2025-06-11,Flu Vaccines,2,26.1,0,0
2025-06-11,Paracetamol,2,26.1,0,24
2025-06-12,Amoxicillin,3,22.7,0,9
2025-06-12,Bandages,3,22.7,0,4
2025-06-12,Cough Syrup,3,22.7,0,9
2025-06-12,Flu Vaccines,3,22.7,0,5
2025-06-12,Paracetamol,3,22.7,0,44
2025-06-13,Amoxicillin,4,38.4,0,22
2025-06-13,Bandages,4,38.4,0,7
2025-06-13,Cough Syrup,4,38.4,0,9
2025-06-13,Flu Vaccines,4,38.4,0,0
2025-06-13,Paracetamol,4,38.4,0,36
2025-06-14,Amoxicillin,5,31.3,0,13
2025-06-14,Bandages,5,31.3,0,5
2025-06-14,Cough Syrup,5,31.3,0,9
2025-06-14,Flu Vaccines,5,31.3,0,0
2025-06-14,Paracetamol,5,31.3,0,23
2025-06-15,Amoxicillin,6,32.7,0,4
2025-06-15,Bandages,6,32.7,0,0
2025-06-15,Cough Syrup,6,32.7,0,1
2025-06-15,Flu Vaccines,6,32.7,0,0
2025-06-15,Paracetamol,6,32.7,0,3
2025-06-16,Amoxicillin,0,31.4,0,27
2025-06-16,Bandages,0,31.4,0,8
2025-06-16,Cough Syrup,0,31.4,0,12
2025-06-16,Flu Vaccines,0,31.4,0,1
2025-06-16,Paracetamol,0,31.4,0,11
2025-06-17,Amoxicillin,1,29.5,0,8
2025-06-17,Bandages,1,29.5,0,11
2025-06-17,Cough Syrup,1,29.5,0,1
2025-06-17,Flu Vaccines,1,29.5,0,0
2025-06-17,Paracetamol,1,29.5,0,32
2025-06-18,Amoxicillin,2,33.8,0,15
2025-06-18,Bandages,2,33.8,0,10
2025-06-18,Cough Syrup,2,33.8,0,10
2025-06-18,Flu Vaccines,2,33.8,0,4
2025-06-18,Paracetamol,2,33.8,0,32
2025-06-19,Amoxicillin,3,28.8,0,21
2025-06-19,Bandages,3,28.8,0,8
2025-06-19,Cough Syrup,3,28.8,0,4
2025-06-19,Flu Vaccines,3,28.8,0,2
2025-06-19,Paracetamol,3,28.8,0,33
2025-06-20,Amoxicillin,4,26.7,0,11
2025-06-20,Bandages,4,26.7,0,11
2025-06-20,Cough Syrup,4,26.7,0,18
2025-06-20,Flu Vaccines,4,26.7,0,0
2025-06-20,Paracetamol,4,26.7,0,21
2025-06-21,Amoxicillin,5,37.7,0,5
2025-06-21,Bandages,5,37.7,0,3
2025-06-21,Cough Syrup,5,37.7,0,4
2025-06-21,Flu Vaccines,5,37.7,0,0
2025-06-21,Paracetamol,5,37.7,0,18
2025-06-22,Amoxicillin,6,35.0,0,2
2025-06-22,Bandages,6,35.0,0,0
2025-06-22,Cough Syrup,6,35.0,0,3
2025-06-22,Flu Vaccines,6,35.0,0,0
2025-06-22,Paracetamol,6,35.0,0,8
2025-06-23,Amoxicillin,0,35.0,0,20
2025-06-23,Bandages,0,35.0,0,7
2025-06-23,Cough Syrup,0,35.0,0,11
2025-06-23,Flu Vaccines,0,35.0,0,4
2025-06-23,Paracetamol,0,35.0,0,20
2025-06-24,Amoxicillin,1,26.7,0,11
2025-06-24,Bandages,1,26.7,0,5
2025-06-24,Cough Syrup,1,26.7,0,13
2025-06-24,Flu Vaccines,1,26.7,0,2
2025-06-24,Paracetamol,1,26.7,0,50
2025-06-25,Amoxicillin,2,26.9,0,20
2025-06-25,Bandages,2,26.9,0,8
2025-06-25,Cough Syrup,2,26.9,0,10
2025-06-25,Flu Vaccines,2,26.9,0,1
2025-06-25,Paracetamol,2,26.9,0,16
2025-06-26,Amoxicillin,3,29.3,0,16
2025-06-26,Bandages,3,29.3,0,7
2025-06-26,Cough Syrup,3,29.3,0,6
2025-06-26,Flu Vaccines,3,29.3,0,3
2025-06-26,Paracetamol,3,29.3,0,36
2025-06-27,Amoxicillin,4,34.8,0,19
2025-06-27,Bandages,4,34.8,0,8
2025-06-27,Cough Syrup,4,34.8,0,2
2025-06-27,Flu Vaccines,4,34.8,0,2
2025-06-27,Paracetamol,4,34.8,0,16
2025-06-28,Amoxicillin,5,37.6,0,6
2025-06-28,Bandages,5,37.6,0,3
2025-06-28,Cough Syrup,5,37.6,0,2
2025-06-28,Flu Vaccines,5,37.6,0,2
2025-06-28,Paracetamol,5,37.6,0,12
2025-06-29,Amoxicillin,6,32.4,0,2
2025-06-29,Bandages,6,32.4,0,1
2025-06-29,Cough Syrup,6,32.4,0,2
2025-06-29,Flu Vaccines,6,32.4,0,0
2025-06-29,Paracetamol,6,32.4,0,5
2025-06-30,Amoxicillin,0,28.6,0,16
2025-06-30,Bandages,0,28.6,0,7
2025-06-30,Cough Syrup,0,28.6,0,8
2025-06-30,Flu Vaccines,0,28.6,0,2
2025-06-30,Paracetamol,0,28.6,0,28
2025-07-01,Amoxicillin,1,26.0,0,14
2025-07-01,Bandages,1,26.0,0,8
2025-07-01,Cough Syrup,1,26.0,0,11
2025-07-01,Flu Vaccines,1,26.0,0,0
2025-07-01,Paracetamol,1,26.0,0,21
2025-07-02,Amoxicillin,2,33.1,0,12
2025-07-02,Bandages,2,33.1,0,5
2025-07-02,Cough Syrup,2,33.1,0,11
2025-07-02,Flu Vaccines,2,33.1,0,3
2025-07-02,Paracetamol,2,33.1,0,34
2025-07-03,Amoxicillin,3,30.6,0,16
2025-07-03,Bandages,3,30.6,0,14
2025-07-03,Cough Syrup,3,30.6,0,10
2025-07-03,Flu Vaccines,3,30.6,0,0
2025-07-03,Paracetamol,3,30.6,0,30
2025-07-04,Amoxicillin,4,28.6,0,11
2025-07-04,Bandages,4,28.6,0,4
2025-07-04,Cough Syrup,4,28.6,0,14
2025-07-04,Flu Vaccines,4,28.6,0,2
2025-07-04,Paracetamol,4,28.6,0,33
2025-07-05,Amoxicillin,5,32.9,0,10
2025-07-05,Bandages,5,32.9,0,6
2025-07-05,Cough Syrup,5,32.9,0,8
2025-07-05,Flu Vaccines,5,32.9,0,1
2025-07-05,Paracetamol,5,32.9,0,17
2025-07-06,Amoxicillin,6,25.4,0,3
2025-07-06,Bandages,6,25.4,0,1
2025-07-06,Cough Syrup,6,25.4,0,2
2025-07-06,Flu Vaccines,6,25.4,0,0
2025-07-06,Paracetamol,6,25.4,0,5
2025-07-07,Amoxicillin,0,34.8,0,14
2025-07-07,Bandages,0,34.8,0,11
2025-07-07,Cough Syrup,0,34.8,0,10
2025-07-07,Flu Vaccines,0,34.8,0,1
2025-07-07,Paracetamol,0,34.8,0,18
2025-07-08,Amoxicillin,1,32.4,0,10
2025-07-08,Bandages,1,32.4,0,7
2025-07-08,Cough Syrup,1,32.4,0,15
2025-07-08,Flu Vaccines,1,32.4,0,2
2025-07-08,Paracetamol,1,32.4,0,54
2025-07-09,Amoxicillin,2,32.1,0,19
2025-07-09,Bandages,2,32.1,0,7
2025-07-09,Cough Syrup,2,32.1,0,13
2025-07-09,Flu Vaccines,2,32.1,0,4
2025-07-09,Paracetamol,2,32.1,0,42
2025-07-10,Amoxicillin,3,27.7,0,16
2025-07-10,Bandages,3,27.7,0,12
2025-07-10,Cough Syrup,3,27.7,0,14
2025-07-10,Flu Vaccines,3,27.7,0,1
2025-07-10,Paracetamol,3,27.7,0,39
2025-07-11,Amoxicillin,4,26.3,0,10
2025-07-11,Bandages,4,26.3,0,12
2025-07-11,Cough Syrup,4,26.3,0,7
2025-07-11,Flu Vaccines,4,26.3,0,2
2025-07-11,Paracetamol,4,26.3,0,28
2025-07-12,Amoxicillin,5,31.7,0,9
2025-07-12,Bandages,5,31.7,0,0
2025-07-12,Cough Syrup,5,31.7,0,6
2025-07-12,Flu Vaccines,5,31.7,0,0
2025-07-12,Paracetamol,5,31.7,0,9
2025-07-13,Amoxicillin,6,34.1,0,2
2025-07-13,Bandages,6,34.1,0,1
2025-07-13,Cough Syrup,6,34.1,0,1
2025-07-13,Flu Vaccines,6,34.1,0,1
2025-07-13,Paracetamol,6,34.1,0,12
2025-07-14,Amoxicillin,0,34.0,0,23
2025-07-14,Bandages,0,34.0,0,9
2025-07-14,Cough Syrup,0,34.0,0,7
2025-07-14,Flu Vaccines,0,34.0,0,0
2025-07-14,Paracetamol,0,34.0,0,13
2025-07-15,Amoxicillin,1,32.0,0,20
2025-07-15,Bandages,1,32.0,0,5
2025-07-15,Cough Syrup,1,32.0,0,13
2025-07-15,Flu Vaccines,1,32.0,0,0
2025-07-15,Paracetamol,1,32.0,0,18
2025-07-16,Amoxicillin,2,21.9,0,15
2025-07-16,Bandages,2,21.9,0,7
2025-07-16,Cough Syrup,2,21.9,0,8
2025-07-16,Flu Vaccines,2,21.9,0,1
2025-07-16,Paracetamol,2,21.9,0,37
2025-07-17,Amoxicillin,3,28.5,0,8
2025-07-17,Bandages,3,28.5,0,8
2025-07-17,Cough Syrup,3,28.5,0,11
2025-07-17,Flu Vaccines,3,28.5,0,3
2025-07-17,Paracetamol,3,28.5,0,22
2025-07-18,Amoxicillin,4,26.0,0,14
2025-07-18,Bandages,4,26.0,0,3
2025-07-18,Cough Syrup,4,26.0,0,15
2025-07-18,Flu Vaccines,4,26.0,0,2
2025-07-18,Paracetamol,4,26.0,0,8
2025-07-19,Amoxicillin,5,27.7,0,9
2025-07-19,Bandages,5,27.7,0,1
2025-07-19,Cough Syrup,5,27.7,0,4
2025-07-19,Flu Vaccines,5,27.7,0,0
2025-07-19,Paracetamol,5,27.7,0,25
2025-07-20,Amoxicillin,6,30.4,0,5
2025-07-20,Bandages,6,30.4,0,1
2025-07-20,Cough Syrup,6,30.4,0,2
2025-07-20,Flu Vaccines,6,30.4,0,0
2025-07-20,Paracetamol,6,30.4,0,6
2025-07-21,Amoxicillin,0,26.7,0,19
2025-07-21,Bandages,0,26.7,0,11
2025-07-21,Cough Syrup,0,26.7,0,6
2025-07-21,Flu Vaccines,0,26.7,0,2
2025-07-21,Paracetamol,0,26.7,0,32
2025-07-22,Amoxicillin,1,32.7,0,12
2025-07-22,Bandages,1,32.7,0,5
2025-07-22,Cough Syrup,1,32.7,0,6
2025-07-22,Flu Vaccines,1,32.7,0,1
2025-07-22,Paracetamol,1,32.7,0,40
2025-07-23,Amoxicillin,2,22.9,0,17
2025-07-23,Bandages,2,22.9,0,7
2025-07-23,Cough Syrup,2,22.9,0,1
2025-07-23,Flu Vaccines,2,22.9,0,0
2025-07-23,Paracetamol,2,22.9,0,11
2025-07-24,Amoxicillin,3,29.4,0,13
2025-07-24,Bandages,3,29.4,0,6
2025-07-24,Cough Syrup,3,29.4,0,11
2025-07-24,Flu Vaccines,3,29.4,0,0
